brand;print;subscr_type;pricecat;Date;newcheck;churncheck;switcher_outflow;trans_outflow;inflow_transformers;inflow_switchers;currentcheck
NB;Digi;ZADI;TIE_IN;2016-03-01;21;24;0;28;1;3;1671.0
NB;Digi;ZADI;TIE_IN;2016-04-01;76;14;2;4;0;1;1713.0
NB;Digi;ZADI;TIE_IN;2016-05-01;53;32;4;52;0;0;1697.0
NB;Digi;ZADI;TIE_IN;2016-06-01;31;38;5;34;1;1;1654.0
NB;Digi;ZADI;TIE_IN;2016-07-01;17;14;3;5;0;4;1643.0
NB;Digi;ZADI;TIE_IN;2016-08-01;13;19;3;6;1;3;1643.0
NB;Digi;ZADI;TIE_IN;2016-09-01;22;73;7;215;0;1;1365.0
NB;Digi;ZADI;TIE_IN;2016-10-01;110;77;4;129;5;5;1281.0
NB;Digi;ZADI;TIE_IN;2016-11-01;44;24;3;58;6;9;1256.0
NB;Digi;ZADI;TIE_IN;2016-12-01;39;18;3;9;6;9;1275.0
NB;Digi;ZADI;TIE_IN;2017-01-01;27;20;1;13;4;3;1282.0
NB;Digi;ZADI;TIE_IN;2017-02-01;33;100;8;98;4;5;1119.0
NB;Digi;ZADI;TIE_IN;2017-03-01;26;65;7;82;5;4;998.0
NB;Digi;ZADI;TIE_IN;2017-04-01;23;33;1;26;6;7;974.0
NB;Digi;ZADI;TIE_IN;2017-05-01;28;12;1;9;4;7;996.0
NB;Digi;ZADI;TIE_IN;2017-06-01;34;10;1;12;3;0;1012.0
NB;Digi;ZADI;TIE_IN;2017-07-01;24;9;2;4;4;4;1029.0
NB;Digi;ZADI;TIE_IN;2017-08-01;26;7;1;4;0;2;1046.0
NB;Digi;ZADI;TIE_IN;2017-09-01;104;22;1;61;2;4;997.0
NB;Digi;ZADI;TIE_IN;2017-10-01;171;18;0;43;8;13;1202.0
NB;Digi;ZADI;TIE_IN;2017-11-01;101;24;4;9;8;20;1298.0
NB;Digi;ZADI;TIE_IN;2017-12-01;80;17;5;16;6;18;1352.0
NB;Digi;ZADI;TIE_IN;2018-01-01;66;9;2;2;1;8;1434.0
NB;Digi;ZADI;TIE_IN;2018-02-01;57;12;0;17;1;7;1468.0
NB;Digi;ZADI;TIE_IN;2018-03-01;39;14;1;16;5;16;1492.0
NB;Digi;ZADI;TIE_IN;2018-04-01;29;25;3;30;8;14;1499.0
NB;Digi;ZADI;TIE_IN;2018-05-01;39;16;3;42;4;8;1500.0
NB;Digi;ZADI;TIE_IN;2018-06-01;58;18;2;15;0;11;1518.0
NB;Digi;ZADI;TIE_IN;2018-07-01;26;12;1;7;0;10;1542.0
NB;Digi;ZADI;TIE_IN;2018-08-01;38;23;0;8;2;8;1564.0
NB;Digi;ZADI;TIE_IN;2018-09-01;57;23;1;30;0;9;1560.0
NB;Digi;ZADI;TIE_IN;2018-10-01;38;24;0;66;3;26;1551.0
NB;Digi;ZADI;TIE_IN;2018-11-01;57;24;1;52;6;34;1578.0
NB;Digi;ZADI;TIE_IN;2018-12-01;50;18;1;31;7;37;1628.0
NB;Digi;ZADI;TIE_IN;2019-01-01;69;20;3;20;1;14;1665.0
NB;Digi;ZADI;TIE_IN;2019-02-01;39;32;1;63;3;51;1660.0
NB;Digi;ZADI;TIE_IN;2019-03-01;44;31;2;57;11;72;1700.0
NB;Digi;ZADI;TIE_IN;2019-04-01;27;14;5;18;14;24;1735.0
NB;Digi;ZADI;TIE_IN;2019-05-01;41;13;3;18;4;15;1767.0
NB;Digi;ZADI;TIE_IN;2019-06-01;32;19;2;19;6;12;1778.0
NB;Digi;ZADI;TIE_IN;2019-07-01;27;14;1;18;3;14;1788.0
NB;Digi;ZADI;TIE_IN;2019-08-01;23;22;4;20;7;11;1787.0
NB;Digi;ZADI;TIE_IN;2019-09-01;21;39;4;62;5;5;1730.0
NB;Digi;ZADI;TIE_IN;2019-10-01;25;40;1;94;7;4;1613.0
NB;Digi;ZADI;TIE_IN;2019-11-01;36;41;2;70;7;12;1545.0
NB;Digi;ZADI;TIE_IN;2019-12-01;20;29;2;46;7;1;1513.0
NB;Digi;ZADI;TIE_IN;2020-01-01;26;24;1;41;6;9;1482.0
NB;Digi;ZADI;TIE_IN;2020-02-01;28;15;1;37;8;10;1475.0
NB;Digi;ZADI;TIE_IN;2020-03-01;32;14;2;32;5;4;1474.0
NB;Digi;ZADI;TIE_IN;2020-04-01;50;14;0;34;11;8;1495.0
NB;Digi;ZADI;TIE_IN;2020-05-01;67;16;0;30;12;11;1539.0
NB;Digi;ZADI;TIE_IN;2020-06-01;48;10;1;32;14;8;1565.0
NB;Digi;ZADI;TIE_IN;2020-07-01;34;5;0;24;13;13;1601.0
NB;Digi;ZADI;TIE_IN;2020-08-01;27;12;2;29;3;7;1591.0
NB;Digi;ZADI;TIE_IN;2020-09-01;21;16;1;31;3;6;1573.0
NB;Digi;ZADI;TIE_IN;2020-10-01;23;14;2;53;8;6;1538.0
NB;Digi;ZADI;TIE_IN;2020-11-01;29;23;2;60;12;5;1503.0
NB;Digi;ZADI;TIE_IN;2020-12-01;40;11;1;36;7;12;1513.0
NB;Digi;ZADI;TIE_IN;2021-01-01;39;22;1;61;10;11;1491.0
NB;Digi;ZADI;TIE_IN;2021-02-01;38;16;1;78;8;6;1460.0
NB;Digi;ZADI;TIE_IN;2021-03-01;44;19;3;53;12;24;1451.0
NB;Digi;ZADI;TIE_IN;2021-04-01;21;13;5;47;12;7;1429.0
NB;Digi;ZADI;TIE_IN;2021-05-01;26;13;3;31;12;10;1427.0
NB;Digi;ZADI;TIE_IN;2021-06-01;8;8;0;26;5;5;1414.0
NB;Print;FRACTIONS;BASE;2015-01-01;8;16;5;0;0;3;602.0
NB;Print;FRACTIONS;BASE;2015-02-01;5;10;5;0;0;4;595.0
NB;Print;FRACTIONS;BASE;2015-03-01;4;9;4;0;0;3;585.0
NB;Print;FRACTIONS;BASE;2015-04-01;2;9;7;0;0;3;574.0
NB;Print;FRACTIONS;BASE;2015-05-01;2;4;8;0;0;4;570.0
NB;Print;FRACTIONS;BASE;2015-06-01;2;17;5;0;0;4;555.0
NB;Print;FRACTIONS;BASE;2015-07-01;0;2;12;0;0;3;550.0
NB;Print;FRACTIONS;BASE;2015-08-01;5;6;6;0;0;3;539.0
NB;Print;FRACTIONS;BASE;2015-09-01;6;11;10;0;0;4;535.0
NB;Print;FRACTIONS;BASE;2015-10-01;5;15;4;0;0;2;530.0
NB;Print;FRACTIONS;BASE;2015-11-01;6;11;2;0;0;4;519.0
NB;Print;FRACTIONS;BASE;2015-12-01;7;8;4;0;0;3;518.0
NB;Print;FRACTIONS;BASE;2016-01-01;7;12;1;0;0;10;521.0
NB;Print;FRACTIONS;BASE;2016-02-01;5;8;1;0;0;10;529.0
NB;Print;FRACTIONS;BASE;2016-03-01;4;11;4;0;0;3;521.0
NB;Print;FRACTIONS;BASE;2016-04-01;6;10;0;0;0;0;526.0
NB;Print;FRACTIONS;BASE;2016-05-01;2;11;2;0;0;5;513.0
NB;Print;FRACTIONS;BASE;2016-06-01;5;10;2;0;0;5;507.0
NB;Print;FRACTIONS;BASE;2016-07-01;2;8;1;0;0;5;507.0
NB;Print;FRACTIONS;BASE;2016-08-01;3;8;5;0;0;3;502.0
NB;Print;FRACTIONS;BASE;2016-09-01;3;5;2;0;0;5;502.0
NB;Print;FRACTIONS;BASE;2016-10-01;8;12;3;0;0;5;504.0
NB;Print;FRACTIONS;BASE;2016-11-01;3;13;1;0;0;3;492.0
NB;Print;FRACTIONS;BASE;2016-12-01;6;12;3;0;0;3;498.0
NB;Print;FRACTIONS;BASE;2017-01-01;8;8;10;0;0;4;479.0
NB;Print;FRACTIONS;BASE;2017-02-01;6;13;6;0;0;7;475.0
NB;Print;FRACTIONS;BASE;2017-03-01;3;10;6;0;0;5;469.0
NB;Print;FRACTIONS;BASE;2017-04-01;4;9;5;0;0;10;466.0
NB;Print;FRACTIONS;BASE;2017-05-01;3;7;4;0;0;10;472.0
NB;Print;FRACTIONS;BASE;2017-06-01;3;9;5;0;0;4;464.0
NB;Print;FRACTIONS;BASE;2017-07-01;2;6;4;0;0;2;458.0
NB;Print;FRACTIONS;BASE;2017-08-01;6;6;3;0;0;7;459.0
NB;Print;FRACTIONS;BASE;2017-09-01;4;6;1;0;0;1;468.0
NB;Print;FRACTIONS;BASE;2017-10-01;4;11;4;0;0;7;457.0
NB;Print;FRACTIONS;BASE;2017-11-01;5;7;4;0;0;10;460.0
NB;Print;FRACTIONS;BASE;2017-12-01;5;20;5;0;0;7;451.0
NB;Print;FRACTIONS;BASE;2018-01-01;1;17;2;0;0;4;424.0
NB;Print;FRACTIONS;BASE;2018-02-01;1;6;0;0;0;5;432.0
NB;Print;FRACTIONS;BASE;2018-03-01;4;12;2;0;0;5;438.0
NB;Print;FRACTIONS;BASE;2018-04-01;2;7;2;0;0;2;423.0
NB;Print;FRACTIONS;BASE;2018-05-01;5;8;1;0;0;5;428.0
NB;Print;FRACTIONS;BASE;2018-06-01;3;10;1;0;0;2;426.0
NB;Print;FRACTIONS;BASE;2018-07-01;2;6;0;0;0;2;415.0
NB;Print;FRACTIONS;BASE;2018-08-01;2;9;2;0;0;2;409.0
NB;Print;FRACTIONS;BASE;2018-09-01;2;9;2;0;0;4;406.0
NB;Print;FRACTIONS;BASE;2018-10-01;1;16;3;0;0;0;387.0
NB;Print;FRACTIONS;BASE;2018-11-01;1;2;0;0;0;3;396.0
NB;Print;FRACTIONS;BASE;2018-12-01;0;4;2;0;0;4;390.0
NB;Print;FRACTIONS;BASE;2019-01-01;3;9;1;0;0;0;375.0
NB;Print;FRACTIONS;BASE;2019-02-01;3;5;1;0;0;4;382.0
NB;Print;FRACTIONS;BASE;2019-03-01;4;13;0;0;0;4;377.0
NB;Print;FRACTIONS;BASE;2019-04-01;2;8;9;0;0;1;370.0
NB;Print;FRACTIONS;BASE;2019-05-01;0;8;4;0;0;4;358.0
NB;Print;FRACTIONS;BASE;2019-06-01;2;13;1;0;0;1;345.0
NB;Print;FRACTIONS;BASE;2019-07-01;2;4;0;0;0;0;344.0
NB;Print;FRACTIONS;BASE;2019-08-01;4;7;0;0;0;5;354.0
NB;Print;FRACTIONS;BASE;2019-09-01;3;3;3;0;0;1;349.0
NB;Print;FRACTIONS;BASE;2019-10-01;2;8;0;0;0;4;341.0
NB;Print;FRACTIONS;BASE;2019-11-01;2;6;1;0;0;8;353.0
NB;Print;FRACTIONS;BASE;2019-12-01;0;5;0;1;0;0;348.0
NB;Print;FRACTIONS;BASE;2020-01-01;1;10;0;8;0;1;332.0
NB;Print;FRACTIONS;BASE;2020-02-01;0;6;1;3;0;0;322.0
NB;Print;FRACTIONS;BASE;2020-03-01;3;2;0;4;8;0;327.0
NB;Print;FRACTIONS;BASE;2020-04-01;0;5;0;7;3;0;318.0
NB;Print;FRACTIONS;BASE;2020-05-01;2;8;2;8;4;0;307.0
NB;Print;FRACTIONS;BASE;2020-06-01;0;1;0;7;7;1;307.0
NB;Print;FRACTIONS;BASE;2020-07-01;4;3;0;6;8;1;311.0
NB;Print;FRACTIONS;BASE;2020-08-01;2;5;3;5;6;2;308.0
NB;Print;FRACTIONS;BASE;2020-09-01;2;3;1;4;7;2;311.0
NB;Print;FRACTIONS;BASE;2020-10-01;2;5;1;4;7;1;311.0
NB;Print;FRACTIONS;BASE;2020-11-01;2;7;0;3;3;3;310.0
NB;Print;FRACTIONS;BASE;2020-12-01;3;3;0;2;3;3;314.0
NB;Print;FRACTIONS;BASE;2021-01-01;4;8;1;4;2;2;309.0
NB;Print;FRACTIONS;BASE;2021-02-01;3;1;1;1;3;2;315.0
NB;Print;FRACTIONS;BASE;2021-03-01;4;4;1;0;4;5;323.0
NB;Print;FRACTIONS;BASE;2021-04-01;2;6;3;0;1;2;319.0
NB;Print;FRACTIONS;BASE;2021-05-01;2;4;0;1;0;2;318.0
NB;Print;FRACTIONS;BASE;2021-06-01;1;1;1;1;0;2;318.0
NB;Print;FRACTIONS;PROMO;2015-01-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-02-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-03-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-04-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-05-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-06-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-07-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2015-08-01;0;1;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2015-09-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2015-10-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2015-11-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2015-12-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-01-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-02-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-03-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-04-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-05-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-06-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-07-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-08-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-09-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-10-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2016-11-01;0;0;0;0;0;1;1.0
NB;Print;FRACTIONS;PROMO;2016-12-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-01-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-02-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-03-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-04-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-05-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-06-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-07-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-08-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-09-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-10-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-11-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2017-12-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-01-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-02-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-03-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-04-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-05-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2018-06-01;0;1;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-07-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-08-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-09-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-10-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-11-01;0;0;0;0;0;0;0.0
NB;Print;FRACTIONS;PROMO;2018-12-01;0;0;0;0;0;1;1.0
NB;Print;FRACTIONS;PROMO;2019-01-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-02-01;0;0;0;0;0;1;2.0
NB;Print;FRACTIONS;PROMO;2019-03-01;0;0;0;0;0;0;2.0
NB;Print;FRACTIONS;PROMO;2019-04-01;0;0;0;0;0;0;2.0
NB;Print;FRACTIONS;PROMO;2019-05-01;0;0;1;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-06-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-07-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-08-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-09-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-10-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-11-01;0;0;0;0;0;0;1.0
NB;Print;FRACTIONS;PROMO;2019-12-01;0;0;0;0;1;0;2.0
NB;Print;FRACTIONS;PROMO;2020-01-01;0;0;0;0;8;0;10.0
NB;Print;FRACTIONS;PROMO;2020-02-01;0;0;1;0;3;0;12.0
NB;Print;FRACTIONS;PROMO;2020-03-01;0;0;0;8;4;0;9.0
NB;Print;FRACTIONS;PROMO;2020-04-01;0;0;0;3;7;0;13.0
NB;Print;FRACTIONS;PROMO;2020-05-01;1;0;0;4;8;0;17.0
NB;Print;FRACTIONS;PROMO;2020-06-01;0;0;0;7;7;0;17.0
NB;Print;FRACTIONS;PROMO;2020-07-01;0;1;0;8;6;0;14.0
NB;Print;FRACTIONS;PROMO;2020-08-01;0;0;0;6;5;1;14.0
NB;Print;FRACTIONS;PROMO;2020-09-01;0;0;0;7;4;0;11.0
NB;Print;FRACTIONS;PROMO;2020-10-01;0;0;0;7;4;0;8.0
NB;Print;FRACTIONS;PROMO;2020-11-01;0;0;1;3;3;0;7.0
NB;Print;FRACTIONS;PROMO;2020-12-01;0;1;0;3;2;0;5.0
NB;Print;FRACTIONS;PROMO;2021-01-01;0;0;0;3;4;0;7.0
NB;Print;FRACTIONS;PROMO;2021-02-01;0;0;0;2;1;0;5.0
NB;Print;FRACTIONS;PROMO;2021-03-01;0;0;0;4;0;0;1.0
NB;Print;FRACTIONS;PROMO;2021-04-01;0;0;0;1;0;0;0.0
NB;Print;FRACTIONS;PROMO;2021-05-01;0;0;0;0;1;0;1.0
NB;Print;FRACTIONS;PROMO;2021-06-01;0;0;0;0;1;0;2.0
NB;Print;FULL;BASE;2015-01-01;400;1477;59;700;1228;7;142354.0
NB;Print;FULL;BASE;2015-02-01;299;1359;58;545;1195;5;141887.0
NB;Print;FULL;BASE;2015-03-01;384;1304;54;454;1499;4;141990.0
NB;Print;FULL;BASE;2015-04-01;254;1237;29;451;1198;8;141764.0
NB;Print;FULL;BASE;2015-05-01;234;1099;38;352;1109;10;139279.0
NB;Print;FULL;BASE;2015-06-01;295;1149;36;294;2614;7;143082.0
NB;Print;FULL;BASE;2015-07-01;291;1195;46;333;1667;10;143514.0
NB;Print;FULL;BASE;2015-08-01;229;1034;40;310;1158;6;143533.0
NB;Print;FULL;BASE;2015-09-01;321;1156;50;518;1185;8;143385.0
NB;Print;FULL;BASE;2015-10-01;307;1424;52;430;1280;8;143083.0
NB;Print;FULL;BASE;2015-11-01;250;1433;46;354;1143;4;142656.0
NB;Print;FULL;BASE;2015-12-01;196;1620;44;362;1308;7;142192.0
NB;Print;FULL;BASE;2016-01-01;320;1817;69;392;1345;6;139267.0
NB;Print;FULL;BASE;2016-02-01;225;1587;58;629;1081;4;140670.0
NB;Print;FULL;BASE;2016-03-01;242;1469;64;532;1222;4;140064.0
NB;Print;FULL;BASE;2016-04-01;217;1367;51;393;854;6;139336.0
NB;Print;FULL;BASE;2016-05-01;240;1211;45;302;1096;4;139136.0
NB;Print;FULL;BASE;2016-06-01;233;1197;51;305;932;3;138755.0
NB;Print;FULL;BASE;2016-07-01;214;1181;58;290;753;9;136475.0
NB;Print;FULL;BASE;2016-08-01;226;1075;56;325;608;8;137624.0
NB;Print;FULL;BASE;2016-09-01;248;1125;66;297;1406;4;137816.0
NB;Print;FULL;BASE;2016-10-01;268;1332;81;350;1340;8;137721.0
NB;Print;FULL;BASE;2016-11-01;255;1340;63;380;805;2;136988.0
NB;Print;FULL;BASE;2016-12-01;266;1372;75;386;628;8;136102.0
NB;Print;FULL;BASE;2017-01-01;287;1497;65;464;692;15;135054.0
NB;Print;FULL;BASE;2017-02-01;246;1428;78;501;1356;6;134711.0
NB;Print;FULL;BASE;2017-03-01;299;1421;75;532;1093;4;134106.0
NB;Print;FULL;BASE;2017-04-01;214;1188;65;544;779;9;131157.0
NB;Print;FULL;BASE;2017-05-01;191;1013;61;486;746;4;132712.0
NB;Print;FULL;BASE;2017-06-01;177;950;58;354;726;6;132268.0
NB;Print;FULL;BASE;2017-07-01;221;894;59;322;705;7;131924.0
NB;Print;FULL;BASE;2017-08-01;200;919;65;305;760;3;131613.0
NB;Print;FULL;BASE;2017-09-01;218;920;72;283;1213;9;131809.0
NB;Print;FULL;BASE;2017-10-01;252;974;81;294;1002;8;131741.0
NB;Print;FULL;BASE;2017-11-01;219;968;74;292;756;8;131374.0
NB;Print;FULL;BASE;2017-12-01;191;1101;63;307;703;10;126428.0
NB;Print;FULL;BASE;2018-01-01;274;1347;82;388;718;9;130015.0
NB;Print;FULL;BASE;2018-02-01;208;1214;68;416;654;3;129213.0
NB;Print;FULL;BASE;2018-03-01;279;1273;77;387;644;8;128433.0
NB;Print;FULL;BASE;2018-04-01;216;1027;77;284;842;9;128166.0
NB;Print;FULL;BASE;2018-05-01;219;978;68;237;977;5;128121.0
NB;Print;FULL;BASE;2018-06-01;260;971;65;241;927;7;128083.0
NB;Print;FULL;BASE;2018-07-01;232;849;59;199;675;12;127932.0
NB;Print;FULL;BASE;2018-08-01;199;830;60;206;719;7;127804.0
NB;Print;FULL;BASE;2018-09-01;232;878;77;270;720;8;122342.0
NB;Print;FULL;BASE;2018-10-01;307;1035;76;539;889;10;127204.0
NB;Print;FULL;BASE;2018-11-01;210;961;60;556;895;7;126741.0
NB;Print;FULL;BASE;2018-12-01;189;1025;62;680;943;9;126144.0
NB;Print;FULL;BASE;2019-01-01;256;1263;80;906;876;9;125065.0
NB;Print;FULL;BASE;2019-02-01;251;1236;124;4748;1228;7;120861.0
NB;Print;FULL;BASE;2019-03-01;243;1149;127;2701;1051;9;113822.0
NB;Print;FULL;BASE;2019-04-01;206;1073;101;1233;1039;6;116669.0
NB;Print;FULL;BASE;2019-05-01;205;948;81;1269;897;17;115533.0
NB;Print;FULL;BASE;2019-06-01;163;900;73;1219;694;9;112175.0
NB;Print;FULL;BASE;2019-07-01;243;922;71;595;684;15;113537.0
NB;Print;FULL;BASE;2019-08-01;223;879;94;396;725;15;113154.0
NB;Print;FULL;BASE;2019-09-01;215;829;76;298;739;12;112890.0
NB;Print;FULL;BASE;2019-10-01;264;963;82;250;890;7;112781.0
NB;Print;FULL;BASE;2019-11-01;206;964;101;290;858;12;112510.0
NB;Print;FULL;BASE;2019-12-01;97;916;55;406;755;3;112003.0
NB;Print;FULL;BASE;2020-01-01;173;1150;74;484;691;4;111165.0
NB;Print;FULL;BASE;2020-02-01;181;1047;113;397;902;7;110720.0
NB;Print;FULL;BASE;2020-03-01;224;825;96;355;1441;7;111121.0
NB;Print;FULL;BASE;2020-04-01;239;750;115;334;1468;17;111650.0
NB;Print;FULL;BASE;2020-05-01;182;792;109;299;1693;16;112344.0
NB;Print;FULL;BASE;2020-06-01;180;809;110;296;1550;17;112901.0
NB;Print;FULL;BASE;2020-07-01;164;821;111;404;884;13;112616.0
NB;Print;FULL;BASE;2020-08-01;188;771;106;349;694;5;112321.0
NB;Print;FULL;BASE;2020-09-01;208;754;106;298;791;18;112181.0
NB;Print;FULL;BASE;2020-10-01;234;748;113;378;3322;8;114526.0
NB;Print;FULL;BASE;2020-11-01;201;797;112;351;2418;20;115938.0
NB;Print;FULL;BASE;2020-12-01;184;918;129;428;1108;18;115786.0
NB;Print;FULL;BASE;2021-01-01;249;1121;127;494;848;7;115171.0
NB;Print;FULL;BASE;2021-02-01;245;1098;152;470;940;17;114678.0
NB;Print;FULL;BASE;2021-03-01;252;908;136;458;945;11;114399.0
NB;Print;FULL;BASE;2021-04-01;192;780;111;306;873;17;114290.0
NB;Print;FULL;BASE;2021-05-01;183;707;112;344;758;9;114071.0
NB;Print;FULL;BASE;2021-06-01;191;687;98;303;672;15;113882.0
NB;Print;FULL;PROMO;2015-01-01;2283;1133;16;1221;755;4;43282.0
NB;Print;FULL;PROMO;2015-02-01;1148;1236;15;1295;555;4;42895.0
NB;Print;FULL;PROMO;2015-03-01;912;1680;13;1251;475;1;41731.0
NB;Print;FULL;PROMO;2015-04-01;983;2053;11;1209;459;3;40470.0
NB;Print;FULL;PROMO;2015-05-01;823;1274;13;1083;383;3;39768.0
NB;Print;FULL;PROMO;2015-06-01;1090;1222;15;2463;347;4;38032.0
NB;Print;FULL;PROMO;2015-07-01;1236;1166;11;1450;378;3;37230.0
NB;Print;FULL;PROMO;2015-08-01;945;1223;9;1117;347;2;36430.0
NB;Print;FULL;PROMO;2015-09-01;1298;1488;17;1023;534;9;35948.0
NB;Print;FULL;PROMO;2015-10-01;1361;1319;15;1112;506;3;35812.0
NB;Print;FULL;PROMO;2015-11-01;1754;1163;15;1012;398;7;35976.0
NB;Print;FULL;PROMO;2015-12-01;1201;1240;13;1234;387;2;35380.0
NB;Print;FULL;PROMO;2016-01-01;1546;1211;11;1178;430;6;35018.0
NB;Print;FULL;PROMO;2016-02-01;1431;1285;11;958;632;8;35268.0
NB;Print;FULL;PROMO;2016-03-01;1009;1237;6;968;578;5;34995.0
NB;Print;FULL;PROMO;2016-04-01;1029;1389;8;834;435;3;34677.0
NB;Print;FULL;PROMO;2016-05-01;803;944;6;791;304;1;34221.0
NB;Print;FULL;PROMO;2016-06-01;1379;793;7;708;345;6;34771.0
NB;Print;FULL;PROMO;2016-07-01;1095;880;11;650;298;4;34787.0
NB;Print;FULL;PROMO;2016-08-01;896;786;6;531;351;3;35038.0
NB;Print;FULL;PROMO;2016-09-01;1411;1128;8;545;297;4;35515.0
NB;Print;FULL;PROMO;2016-10-01;2198;1003;13;557;302;6;36741.0
NB;Print;FULL;PROMO;2016-11-01;1443;808;9;552;300;2;37323.0
NB;Print;FULL;PROMO;2016-12-01;1679;973;9;551;356;4;38017.0
NB;Print;FULL;PROMO;2017-01-01;1331;873;15;606;487;2;38549.0
NB;Print;FULL;PROMO;2017-02-01;786;1028;13;785;486;4;38225.0
NB;Print;FULL;PROMO;2017-03-01;1154;1566;19;710;539;4;37864.0
NB;Print;FULL;PROMO;2017-04-01;798;1477;15;628;576;5;37194.0
NB;Print;FULL;PROMO;2017-05-01;794;929;8;580;501;15;37579.0
NB;Print;FULL;PROMO;2017-06-01;949;730;11;658;373;4;37680.0
NB;Print;FULL;PROMO;2017-07-01;666;655;11;629;367;5;37525.0
NB;Print;FULL;PROMO;2017-08-01;682;658;13;693;325;6;37436.0
NB;Print;FULL;PROMO;2017-09-01;1152;922;12;714;286;2;37637.0
NB;Print;FULL;PROMO;2017-10-01;1112;997;13;668;282;1;37649.0
NB;Print;FULL;PROMO;2017-11-01;1206;958;9;599;305;9;37762.0
NB;Print;FULL;PROMO;2017-12-01;956;802;14;645;306;4;37462.0
NB;Print;FULL;PROMO;2018-01-01;1192;719;15;650;425;8;38148.0
NB;Print;FULL;PROMO;2018-02-01;916;908;18;532;434;4;38223.0
NB;Print;FULL;PROMO;2018-03-01;922;1314;19;625;428;4;38103.0
NB;Print;FULL;PROMO;2018-04-01;920;1210;18;589;329;10;37731.0
NB;Print;FULL;PROMO;2018-05-01;669;849;16;714;286;12;37354.0
